order_id,product_id,add_to_cart_order,reordered
72575,4938,2,0
72575,46149,3,0
72575,23915,4,0
72598,21903,1,1
72598,14575,2,0
72598,37067,3,0
72598,21964,4,0
72598,48697,5,0
72598,46906,6,1
72598,17454,7,0
72637,27845,1,1
72637,33657,2,1
72637,26165,3,1
72637,26604,4,1
72637,47766,5,1
72637,13198,6,1
72637,2846,7,0
72637,30489,8,1
72637,17794,9,0
72653,21011,1,0
72653,27104,2,0
72653,29392,3,1
72653,4920,4,1
72653,325,5,1
72653,9208,6,1
72653,46572,7,1
72653,16797,8,1
72653,44167,9,1
72653,43209,10,1
72653,17008,11,1
72653,19604,12,1
72653,34830,13,1
72653,31573,14,1
72718,16797,1,1
72718,6613,2,0
72718,13176,3,1
72718,4920,4,0
72718,13259,5,1
72718,21137,6,1
72728,5428,1,1
72728,1744,2,1
72728,15700,3,1
72728,32655,4,1
72728,43961,5,1
72728,37646,6,1
72728,26634,7,1
72728,9366,8,1
72728,5449,9,1
72728,33198,10,0
72728,39619,11,1
72728,27156,12,1
72728,30391,13,1
72728,43765,14,1
72728,41220,15,1
72728,23622,16,0
72728,14872,17,1
72728,7751,18,0
72728,12157,19,0
72728,25579,20,0
72732,41213,1,1
72732,1463,2,1
72732,13093,3,1
72732,5785,4,1
72732,41950,5,1
72732,13176,6,1
72732,4799,7,1
72732,42445,8,1
72732,23165,9,1
72732,7715,10,1
72732,48364,11,1
72732,8251,12,1
72732,43122,13,1
72732,21405,14,1
72732,32369,15,1
72732,22594,16,1
72732,42356,17,1
72732,20323,18,1
72732,3382,19,1
72732,27277,20,0
72732,5085,21,0
72753,397,1,0
72753,45194,2,0
72753,4210,3,1
72753,46473,4,0
72753,23405,5,0
72753,29615,6,1
72753,31423,7,0
72753,1200,8,0
72753,38271,9,0
72753,28577,10,0
72753,7559,11,0
72753,30989,12,0
72772,38689,1,1
72772,24852,2,1
72772,27086,3,1
72772,24891,4,1
72772,42828,5,1
72772,6046,6,1
72772,24764,7,1
72772,34706,8,0
72772,11790,9,0
72772,41290,10,0
72772,49424,11,0
72772,14197,12,0
72772,8277,13,1
72772,3599,14,1
72772,32099,15,1
72772,18814,16,1
72772,21137,17,1
72772,10017,18,1
72950,21569,1,0
72950,43399,2,0
72957,43376,1,0
72957,28373,2,1
72957,23385,3,1
72957,37141,4,0
72957,44786,5,0
72957,27639,6,0
72957,6933,7,0
72957,15063,8,0
72957,8138,9,0
72957,18176,10,0
72957,15902,11,0
72957,36287,12,1
72957,13176,13,0
72957,12144,14,1
72957,22025,15,1
72957,47766,16,1
72982,27999,1,1
72982,27336,2,1
72982,37067,3,1
72982,47209,4,1
72982,21405,5,1
72982,5876,6,1
72982,13076,7,1
72982,24830,8,1
72982,35503,9,1
72982,43545,10,1
72982,14010,11,1
72982,26165,12,1
72982,26427,13,1
72982,33462,14,1
72982,13517,15,1
72982,22963,16,1
72982,14924,17,1
72982,28123,18,1
72982,24489,19,1
72982,21603,20,1
72982,42526,21,1
72982,16540,22,1
72982,36396,23,1
72982,44422,24,0
72982,49448,25,1
72982,29798,26,0
72982,5449,27,0
72982,4428,28,0
72982,20791,29,0
72982,10111,30,0
72982,41213,31,0
73007,49533,1,0
73007,43920,2,0
73007,29311,3,1
73007,42445,4,1
73007,6649,5,0
73007,46667,6,1
73007,33942,7,0
73007,35140,8,1
73007,34590,9,1
73007,8670,10,1
73007,48894,11,0
73007,9186,12,0
73007,17721,13,1
73007,7559,14,1
73007,5876,15,1
73007,35838,16,0
73007,31287,17,0
73007,34977,18,1
73007,10753,19,1
73007,17847,20,1
73007,44479,21,0
73007,27548,22,0
73007,40775,23,0
73007,28278,24,1
73007,5603,25,0
73007,39477,26,1
73007,7408,27,0
73007,43697,28,1
73007,47668,29,0
73007,13176,30,1
73007,9339,31,1
73007,28769,32,1
73007,17672,33,1
73010,1729,1,1
73010,33768,2,1
73010,9601,3,1
73010,30720,4,1
73020,41787,1,1
73020,48205,2,1
73020,32642,3,1
73020,5456,4,1
73020,14633,5,0
73020,23909,6,1
73020,41220,7,0
73020,34969,8,0
73057,30425,1,1
73057,4137,2,1
73057,23341,3,0
73057,14992,4,0
73057,26576,5,0
73057,46131,6,0
73057,5818,7,1
73057,32211,8,1
73057,24852,9,1
73078,47141,1,1
73078,35221,2,1
73126,27344,1,1
73126,13252,2,1
73126,21023,3,1
73126,14947,4,1
73126,22959,5,1
73126,35072,6,1
73126,13176,7,1
73126,36459,8,1
73131,1824,1,1
73131,41149,2,1
73131,25890,3,1
73131,432,4,1
73131,22142,5,1
73131,23208,6,0
73131,18441,7,0
73131,23236,8,1
73131,8518,9,0
73131,4562,10,1
73168,42768,1,0
73168,10978,2,0
73168,18479,3,0
73168,31717,4,0
73168,45073,5,0
73206,13370,1,0
73206,4241,2,0
73206,39132,3,0
73206,45190,4,1
73206,39476,5,0
73206,40332,6,0
73206,21354,7,0
73224,17530,1,1
73224,4952,2,1
73224,5657,3,0
73224,541,4,0
73224,39423,5,0
73255,40120,1,1
73255,20842,2,1
73255,13176,3,1
73255,49683,4,0
73255,45066,5,1
73255,47144,6,1
73255,19068,7,0
73255,44661,8,1
73255,5991,9,1
73265,11988,1,0
73265,42240,2,1
73265,20021,3,0
73265,27796,4,0
73265,44234,5,0
73265,19468,6,0
73265,25760,7,0
73265,28480,8,1
73265,12692,9,0
73265,43583,10,0
73265,3990,11,0
73265,5198,12,0
73265,15424,13,1
73280,13176,1,1
73280,12341,2,1
73280,30391,3,1
73280,5876,4,1
73280,37646,5,1
73280,35504,6,1
73280,27521,7,1
73280,5994,8,1
73280,20995,9,1
73280,43122,10,1
73280,35420,11,1
73280,25842,12,1
73280,10246,13,1
73280,46979,14,1
73280,35535,15,1
73280,34126,16,1
73280,32689,17,1
73280,27695,18,1
73280,27156,19,1
73280,18234,20,1
73280,24082,21,1
73280,16616,22,1
73280,21681,23,1
73280,14129,24,1
73280,28289,25,0
73280,28601,26,0
73280,45007,27,0
73280,40604,28,1
73280,38293,29,0
73293,13176,1,0
73293,24799,2,1
73293,47144,3,1
73293,30489,4,1
73293,2086,5,1
73298,27845,1,1
73298,13176,2,1
73298,16083,3,1
73298,32734,4,1
73298,6104,5,1
73298,10831,6,1
73332,24852,1,1
73332,46969,2,1
73332,40310,3,1
73332,47229,4,1
73332,260,5,1
73332,38772,6,0
73332,21903,7,1
73332,14150,8,1
73332,44422,9,1
73332,35417,10,1
73332,14553,11,1
73354,40411,1,1
73354,48946,2,1
73354,10599,3,1
73354,26666,4,1
73354,15485,5,1
73354,24810,6,1
73354,5886,7,1
73354,21288,8,0
73354,24838,9,1
73354,4210,10,1
73354,18362,11,1
73354,23054,12,0
73410,13176,1,1
73410,21903,2,0
73410,21137,3,1
73410,42265,4,1
73410,4149,5,0
73410,18615,6,1
73410,39954,7,1
73410,25017,8,0
73469,24810,1,0
73469,38662,2,0
73469,5161,3,0
73469,32230,4,0
73469,18471,5,0
73469,890,6,0
73469,32465,7,0
73469,41953,8,0
73469,47766,9,1
73532,32864,1,0
73532,3593,2,0
73532,49441,3,0
73532,274,4,0
73532,27418,5,0
73532,12357,6,0
73532,46266,7,0
73532,29307,8,0
73532,47626,9,0
73532,44683,10,0
73532,34949,11,0
73532,44987,12,0
73532,24224,13,0
73532,4321,14,0
73532,36086,15,0
73567,9825,1,0
73567,32864,2,1
73567,34126,3,1
73567,46720,4,1
73567,13176,5,1
73567,43295,6,1
73567,651,7,1
73567,27695,8,1
73567,18811,9,1
73567,34648,10,1
73567,4163,11,1
73567,31717,12,0
73567,41220,13,1
73567,18234,14,0
73567,24964,15,1
73567,47042,16,0
73567,6238,17,0
73567,42241,18,0
73567,6475,19,0
73578,35108,1,1
73578,39121,2,1
73578,22935,3,1
73578,38650,4,1
73578,48679,5,1
73578,45007,6,1
73578,19508,7,1
73578,5450,8,1
73612,45143,1,0
73612,41865,2,0
73612,41771,3,0
73612,31714,4,0
73612,8362,5,0
73612,34126,6,0
73612,37120,7,0
73612,2078,8,0
73612,8781,9,0
73612,12875,10,0
73612,12845,11,0
73612,37490,12,0
73612,32700,13,0
73612,28829,14,0
73612,16797,15,0
73612,16522,16,0
73612,25926,17,0
73612,7350,18,0
73612,13840,19,0
73612,6137,20,0
73612,38558,21,0
73612,26577,22,0
73612,29487,23,0
73612,49082,24,0
73612,184,25,0
73612,30695,26,0
73612,44142,27,0
73615,22298,1,1
73615,27845,2,1
73615,13249,3,1
73615,42828,4,0
73616,23001,1,0
73616,17921,2,0
73616,13988,3,0
73616,11580,4,0
73634,16185,1,1
73634,47141,2,1
73634,18019,3,1
73634,15221,4,1
73634,45149,5,1
73634,62,6,1
73642,46284,1,1
73642,3808,2,0
73642,19653,3,0
73647,44475,1,1
73647,40136,2,1
73647,42026,3,1
73647,27565,4,1
73647,36266,5,1
73647,1458,6,1
73647,7469,7,1
73647,274,8,1
73647,15869,9,0
73647,38454,10,1
73647,41912,11,1
73647,27796,12,1
73647,20191,13,1
73689,38159,1,1
73689,45066,2,1
73689,22825,3,1
73689,39794,4,1
73689,25340,5,1
73689,13176,6,1
73696,25438,1,1
73698,43154,1,1
73750,36695,1,1
73750,42617,2,1
73750,28985,3,1
73750,22935,4,1
73750,24852,5,1
73755,24024,1,1
73755,44096,2,1
73755,27521,3,1
73755,42585,4,1
73755,46802,5,1
73755,27966,6,1
73755,42356,7,0
73755,31015,8,1
73755,13733,9,0
73755,30137,10,1
73765,2707,1,1
73765,21372,2,1
73765,16953,3,1
73765,8501,4,1
73861,40063,1,1
73861,46676,2,1
73861,21560,3,1
73861,27344,4,1
73861,21616,5,1
73874,5450,1,1
73874,13535,2,1
73874,20114,3,1
73874,28204,4,1
73874,42585,5,1
73874,27156,6,1
73874,7461,7,1
73874,38033,8,1
73874,8518,9,1
73874,16797,10,1
73885,44683,1,1
73885,4724,2,1
73885,13525,3,0
73898,46812,1,0
73898,47061,2,0
73898,48697,3,0
73898,22089,4,1
73898,23543,5,1
73898,33198,6,1
73902,46906,1,1
73902,5785,2,1
73902,19894,3,1
73902,9825,4,1
73902,6291,5,1
73902,47626,6,1
73902,21709,7,1
73902,28842,8,0
73902,9387,9,0
73902,38159,10,0
73902,47209,11,1
73902,44408,12,1
73902,17224,13,0
73914,13176,1,1
73914,14874,2,1
73914,24120,3,0
73914,35629,4,0
73914,48123,5,1
73914,5818,6,1
73914,27719,7,0
73914,9839,8,1
73914,23165,9,1
73914,26369,10,1
73914,38777,11,1
73914,31553,12,1
73914,10749,13,1
73914,43768,14,1
73914,17794,15,1
73914,8193,16,1
73914,26497,17,0
73914,38159,18,1
73914,28199,19,1
73919,24852,1,0
73919,18531,2,0
73919,27086,3,0
73919,34126,4,1
73919,34358,5,1
73919,11005,6,0
73919,12419,7,0
73919,18479,8,0
73919,22395,9,0
73919,33731,10,0
73919,24263,11,0
73919,39812,12,0
73919,4367,13,1
73939,27020,1,1
73939,5077,2,1
73939,44799,3,1
73939,22849,4,1
73939,4377,5,1
73939,19691,6,0
73939,26604,7,1
73939,44683,8,0
73939,3996,9,1
73939,388,10,1
73939,45296,11,0
73939,25806,12,0
73939,40815,13,1
73945,10644,1,1
73945,15455,2,1
73945,27845,3,1
73945,24852,4,1
73945,10831,5,1
73945,42803,6,1
73945,21137,7,1
73945,30391,8,1
73945,47766,9,1
73945,9076,10,1
73945,6297,11,1
73945,46979,12,1
73945,39877,13,1
73945,24489,14,1
73945,7212,15,1
73945,47626,16,1
73945,26209,17,1
73945,5785,18,1
73945,43768,19,1
73945,6317,20,1
73945,7403,21,1
73945,48364,22,1
73945,9339,23,1
73945,49111,24,1
73945,10749,25,1
73945,23375,26,1
73945,12342,27,0
73945,8021,28,1
73966,5251,1,0
73966,27845,2,1
73966,47766,3,1
73966,29487,4,1
73966,11520,5,1
73966,25513,6,1
73966,18362,7,1
73966,26940,8,1
73966,30489,9,1
73966,260,10,1
73966,49383,11,1
73966,34358,12,1
73966,248,13,1
73966,5818,14,1
73966,47626,15,0
73966,22035,16,1
73966,25890,17,1
73970,4938,1,1
73970,12271,2,1
73970,43352,3,0
73970,21195,4,1
73970,21525,5,0
73970,22802,6,1
73997,3298,1,1
73997,7131,2,1
73999,12341,1,1
73999,39275,2,0
73999,13176,3,0
73999,38978,4,1
73999,33768,5,1
74005,31660,1,1
74005,35045,2,1
74005,945,3,1
74005,3152,4,1
74005,23909,5,1
74005,39924,6,1
74005,29660,7,1
74041,5785,1,1
74041,38739,2,1
74041,24838,3,1
74041,11689,4,1
74041,6383,5,1
74041,11642,6,1
74041,1782,7,1
74041,30233,8,1
74041,43442,9,1
74041,36675,10,1
74041,2091,11,1
74041,29487,12,1
74041,4986,13,1
74041,48742,14,1
74041,36929,15,1
74041,5031,16,1
74041,39581,17,1
74041,30353,18,1
74041,15211,19,1
74041,14901,20,0
74041,47977,21,1
74056,40691,1,1
74056,35951,2,1
74056,13176,3,1
74056,8174,4,1
74056,20734,5,1
74091,37687,1,0
74091,41400,2,1
74093,47766,1,1
74093,20995,2,1
74093,11481,3,1
74093,30011,4,0
74093,21560,5,1
74093,6344,6,0
74103,42162,1,1
74103,19660,2,1
74103,3873,3,1
74103,27845,4,1
74103,24852,5,1
74103,49683,6,0
74103,9598,7,1
74103,31433,8,1
74103,19894,9,1
74103,33055,10,1
74103,8057,11,1
74103,27344,12,1
74103,27454,13,1
74103,27966,14,1
74103,20738,15,1
74103,9666,16,1
74103,10246,17,1
74103,28476,18,1
74103,18599,19,1
74103,12186,20,1
74103,9741,21,1
74103,45061,22,0
74103,38453,23,1
74103,9788,24,0
74103,25146,25,1
74103,21903,26,1
74103,37215,27,0
74103,49383,28,0
74103,21137,29,1
74141,38689,1,1
74141,5393,2,1
74141,17794,3,1
74141,13176,4,1
74141,28373,5,1
74141,36127,6,1
74141,21376,7,1
74141,35547,8,1
74141,16254,9,1
74141,22935,10,1
74141,5876,11,1
74199,14159,1,1
74199,36360,2,1
74199,9544,3,1
74199,15913,4,0
74199,8153,5,0
74199,11550,6,0
74199,4920,7,1
74199,21376,8,0
74199,21019,9,0
74199,11233,10,1
74199,29928,11,1
74199,15999,12,1
74199,41273,13,1
74199,28609,14,0
74199,34063,15,0
74199,13926,16,0
74199,181,17,0
74290,1463,1,1
74290,14477,2,1
74290,2228,3,1
74290,13176,4,1
74290,36695,5,1
74290,12057,6,1
74290,13541,7,1
74290,23348,8,1
74290,17454,9,0
74328,3213,1,1
74328,37687,2,1
74328,10017,3,1
74328,46979,4,1
74328,19678,5,1
74328,49075,6,0
74328,13629,7,0
74328,48745,8,1
74328,24830,9,1
74328,28985,10,1
74328,10621,11,1
74328,32864,12,1
74328,43768,13,1
74328,21938,14,0
74328,23854,15,0
74361,13176,1,1
74361,28985,2,1
74361,37188,3,1
74361,24838,4,1
74361,32655,5,1
74361,48637,6,1
74361,16589,7,1
74361,4792,8,1
74361,5876,9,1
74361,46676,10,1
74361,8518,11,1
74361,1203,12,0
74361,27966,13,1
74361,25146,14,1
74361,31717,15,1
74361,20114,16,0
74361,26209,17,0
74361,17948,18,1
74361,3952,19,0
74361,27156,20,1
74361,4288,21,0
74361,30391,22,1
74361,13639,23,0
74361,21195,24,0
74386,24852,1,1
74386,42443,2,1
74386,44008,3,1
74386,34214,4,1
74386,42828,5,1
74386,31433,6,1
74386,42265,7,0
74386,21376,8,0
74386,35688,9,0
74390,46676,1,1
74390,4799,2,1
74390,47766,3,1
74390,21137,4,1
74390,26604,5,1
74390,32523,6,1
74390,2962,7,1
74390,37687,8,1
74390,46979,9,1
74390,24852,10,1
74390,45007,11,1
74390,33768,12,1
74399,3276,1,1
74399,8225,2,1
74405,38400,1,1
74405,44570,2,1
74405,11210,3,1
74405,35551,4,0
74405,44752,5,0
74405,33768,6,0
74405,1467,7,0
74415,20114,1,1
74415,36002,2,0
74415,24810,3,0
74415,44013,4,0
74415,19208,5,0
74415,5077,6,1
74415,41461,7,0
74415,46990,8,0
74415,48679,9,1
74415,42450,10,1
74415,32846,11,0
74415,6765,12,0
74415,44146,13,0
74415,3628,14,0
74415,27521,15,0
74415,24852,16,1
74415,9839,17,1
74415,27845,18,1
74415,46206,19,0
74415,27966,20,1
74415,21137,21,1
74415,46802,22,1
74454,28432,1,1
74454,33731,2,1
74454,47766,3,1
74454,48523,4,1
74454,13212,5,0
74471,39275,1,1
74471,8277,2,1
74471,34126,3,1
74471,34243,4,1
74471,43352,5,1
74471,32177,6,1
74471,36070,7,1
74471,47766,8,1
74471,26209,9,1
74471,47626,10,1
74471,46979,11,1
74471,4605,12,1
74471,7021,13,1
74471,40992,14,1
74471,17948,15,1
74471,27966,16,1
74471,27086,17,1
74471,38293,18,1
74471,41259,19,1
74471,32850,20,0
74471,23594,21,0
74471,27156,22,1
74471,41665,23,0
74478,31717,1,1
74478,34969,2,1
74478,21616,3,1
74478,34234,4,1
74478,41972,5,1
74478,24454,6,1
74478,21938,7,1
74478,18234,8,1
74478,43029,9,1
74478,27360,10,1
74478,8424,11,0
74478,31955,12,1
74478,32566,13,1
74478,45104,14,1
74478,24852,15,1
74478,8277,16,0
74478,17900,17,0
74485,49520,1,1
74485,49191,2,1
74485,22556,3,1
74485,26620,4,1
74485,31964,5,1
74485,20119,6,1
74485,44632,7,1
74485,8174,8,1
74485,16570,9,1
74485,28289,10,0
74485,30406,11,0
74490,18598,1,0
74490,30489,2,1
74490,35217,3,0
74490,17209,4,0
74490,43373,5,0
74490,4341,6,0
74490,35264,7,0
74490,28601,8,0
74490,31433,9,0
74501,2966,1,1
74501,19057,2,1
74501,30391,3,1
74501,16797,4,1
74501,26369,5,1
74501,26800,6,1
74501,44359,7,1
74501,46667,8,1
74501,25146,9,1
74501,19173,10,0
74501,21903,11,0
74526,13829,1,0
74526,6793,2,1
74526,12914,3,0
74533,47529,1,1
74533,33607,2,0
74533,27316,3,0
74533,17951,4,0
74533,21837,5,0
74533,8776,6,0
74533,40009,7,0
74533,25244,8,0
74533,27289,9,0
74533,39922,10,0
74533,5212,11,0
74533,41651,12,1
74533,12140,13,0
74533,29968,14,1
74533,28498,15,0
74533,4522,16,0
74533,48299,17,0
74533,2068,18,0
74533,31743,19,0
74533,25316,20,0
74533,42569,21,0
74533,39803,22,0
74533,43718,23,0
74542,6137,1,1
74542,32490,2,1
74559,46175,1,0
74559,45541,2,0
74559,1241,3,0
74559,3873,4,0
74559,41679,5,0
74585,48818,1,0
74585,9532,2,0
74585,19957,3,0
74585,33318,4,0
74585,5296,5,0
74585,33127,6,0
74585,17311,7,0
74585,34735,8,0
74585,25408,9,0
74585,10448,10,0
74585,46802,11,0
74585,7479,12,0
74585,16207,13,0
74589,19767,1,0
74589,9839,2,1
74589,30827,3,0
74625,27966,1,1
74625,16797,2,1
74625,28985,3,1
74625,45116,4,1
74625,28156,5,1
74625,46817,6,0
74625,44156,7,0
74625,42598,8,0
74625,30391,9,0
74625,30720,10,0
74625,13176,11,0
74625,8424,12,0
74644,13176,1,1
74644,32478,2,1
74644,6184,3,1
74644,16797,4,1
74644,8048,5,1
74644,32303,6,0
74644,8571,7,0
74644,33147,8,1
74644,11365,9,0
74644,40939,10,0
74644,35655,11,0
74644,32691,12,0
74766,47962,1,0
74766,5876,2,0
74766,40997,3,1
74766,5818,4,1
74766,42697,5,0
74766,24184,6,1
74766,30638,7,1
74766,23234,8,0
74766,7393,9,0
74766,40348,10,0
74766,34640,11,1
74766,17119,12,0
74766,47766,13,1
74769,38368,1,1
74769,33249,2,1
74769,31805,3,1
74769,3265,4,1
74769,12341,5,0
74805,38689,1,1
74805,49235,2,1
74805,24852,3,1
74805,36216,4,1
74805,47626,5,1
74805,8025,6,0
74805,6046,7,0
74805,25930,8,0
74805,6475,9,0
74805,491,10,0
74805,13988,11,0
74849,581,1,0
74849,3952,2,0
74849,14958,3,0
74849,28826,4,0
74849,21975,5,0
74849,14233,6,1
74849,11777,7,1
74849,16797,8,1
74849,38562,9,1
74849,13984,10,0
74849,248,11,0
74860,47766,1,1
74860,24852,2,1
74860,24184,3,0
74860,45066,4,1
74860,27845,5,1
74860,21137,6,1
74860,7500,7,0
74860,44422,8,1
74860,49533,9,0
74860,23537,10,0
74860,47626,11,1
74860,38164,12,0
74860,34448,13,0
74860,44632,14,1
74860,18594,15,0
74860,10866,16,1
74860,32839,17,1
74874,28913,1,1
74874,7952,2,0
74874,31506,3,0
74874,39953,4,1
74874,14536,5,0
74874,10006,6,0
74874,38739,7,0
74874,9360,8,0
74874,46522,9,0
74874,16575,10,1
74874,47672,11,1
74874,403,12,0
74881,24852,1,1
74881,36865,2,1
74881,9405,3,1
74881,21137,4,1
74881,24799,5,1
74881,48559,6,1
74881,47209,7,1
74881,44359,8,1
74881,279,9,0
74881,11068,10,1
74881,8230,11,0
74881,29801,12,1
74881,7251,13,1
74881,20118,14,1
74881,48347,15,1
74881,22035,16,1
74881,2272,17,1
74881,11520,18,1
74881,8518,19,0
74881,24964,20,1
74881,7969,21,0
74881,37065,22,0
74881,35939,23,0
74881,31717,24,0
74881,14429,25,0
74881,7936,26,0
74881,38979,27,0
74881,3952,28,0
74881,29311,29,1
74881,18434,30,1
74881,1422,31,0
74881,12442,32,1
74962,38720,1,0
74962,3139,2,0
74962,4779,3,0
74962,42697,4,0
74962,36554,5,0
74962,13176,6,0
74962,8518,7,0
74962,26209,8,1
74962,8988,9,0
74962,3219,10,0
74962,48679,11,1
74962,24373,12,0
74962,26482,13,0
74962,23042,14,0
74962,10017,15,0
74962,19057,16,1
74962,42265,17,0
74962,26369,18,0
74968,2311,1,1
74968,16387,2,1
74968,13478,3,0
74968,47067,4,0
74968,24819,5,0
74970,13176,1,1
74970,8277,2,1
74970,3634,3,1
74970,46906,4,1
74970,19049,5,1
74970,43086,6,1
74970,2780,7,1
74970,9507,8,1
74970,2781,9,1
74970,46049,10,1
74970,16715,11,1
74970,5876,12,1
74970,28597,13,1
74970,21449,14,1
74970,46206,15,1
74970,2979,16,1
74970,6348,17,1
74970,39225,18,1
74970,48395,19,1
74970,21543,20,1
74970,47965,21,1
74970,10129,22,1
74970,40706,23,1
74970,17273,24,1
74970,40054,25,0
74970,12872,26,0
74970,23898,27,1
74970,45948,28,0
74970,22716,29,0
74970,21616,30,0
74970,10447,31,0
74970,34049,32,0
74970,23047,33,0
74970,30365,34,0
74973,7673,1,1
74973,13249,2,1
74973,33120,3,1
74973,3481,4,1
74973,34243,5,1
74973,17533,6,1
74973,44422,7,1
74977,35461,1,1
74977,45608,2,1
74977,18224,3,1
74977,13176,4,1
74977,28204,5,1
74977,17949,6,1
74977,6348,7,1
74977,32747,8,1
74977,30489,9,1
74977,47209,10,1
74977,41433,11,0
75012,24852,1,1
75012,39475,2,1
75012,46906,3,1
75012,27845,4,1
75012,33754,5,0
75012,4957,6,0
75012,29270,7,0
75012,47766,8,1
75013,10749,1,1
75013,29675,2,1
75013,30489,3,1
75013,45007,4,1
75013,13198,5,1
75013,26317,6,1
75013,21910,7,1
75013,25138,8,1
75013,48745,9,1
75013,40545,10,1
75013,8518,11,1
75013,32642,12,1
75013,4562,13,1
75013,9337,14,1
75013,21137,15,1
75017,11520,1,1
75017,17316,2,1
75017,19731,3,1
75017,14084,4,0
75017,9507,5,1
75017,22509,6,1
75017,2999,7,0
75017,22950,8,0
75017,43463,9,0
75017,38274,10,0
75017,45210,11,0
75017,41665,12,0
75017,36412,13,0
75017,21616,14,1
75073,42701,1,1
75073,14462,2,1
75073,34401,3,1
75073,4341,4,1
75073,39180,5,1
75073,17988,6,0
75073,31040,7,0
75073,5959,8,1
75073,5677,9,0
75073,11790,10,0
75073,17579,11,0
75073,29544,12,0
75073,37388,13,0
75073,17898,14,0
75148,9473,1,0
75148,16683,2,1
75159,31506,1,0
75159,22170,2,0
75159,16,3,0
75159,4472,4,0
75159,35883,5,0
75159,49683,6,0
75159,29270,7,1
75159,35088,8,0
75159,8859,9,0
75159,33198,10,0
75195,33351,1,0
75195,43295,2,0
75195,11262,3,0
75195,21137,4,0
75195,21288,5,0
75195,29143,6,0
75195,28156,7,0
75195,13639,8,0
75195,44048,9,0
75195,5068,10,0
75195,46752,11,0
75200,48486,1,1
75200,5337,2,1
75200,3339,3,1
75200,8143,4,0
75200,5785,5,1
75200,11068,6,1
75200,49235,7,1
75200,7175,8,1
75200,25122,9,1
75200,42701,10,1
75200,27744,11,0
75200,19677,12,1
75275,20973,1,0
75275,13021,2,0
75275,12086,3,0
75275,45566,4,0
75275,26691,5,0
75275,43450,6,0
75275,12109,7,1
75278,5603,1,1
75278,5456,2,1
75278,4421,3,1
75278,47672,4,1
75278,10528,5,1
75278,31528,6,1
75278,36956,7,0
75278,6790,8,1
75278,7200,9,0
75278,36533,10,0
75282,13249,1,1
75282,40198,2,1
75282,31893,3,1
75282,46886,4,0
75282,33929,5,1
75282,37687,6,1
75282,45066,7,1
75292,46605,1,1
75292,23094,2,1
75292,45167,3,1
75292,30489,4,0
75292,21903,5,0
75304,24852,1,1
75304,48210,2,1
75304,43352,3,1
75304,6735,4,1
75304,23474,5,1
75304,33636,6,1
75304,40706,7,1
75304,21288,8,1
75304,27086,9,1
75304,38985,10,1
75304,7018,11,0
75315,39973,1,1
75315,12419,2,1
75315,12442,3,1
75315,17948,4,1
75315,40849,5,1
75315,5479,6,1
75315,35951,7,1
75315,19048,8,1
75315,24964,9,1
75337,21709,1,1
75337,11520,2,1
75337,39450,3,1
75337,2552,4,1
75337,22935,5,1
75337,13819,6,1
75337,22993,7,1
75337,35108,8,1
75337,40706,9,1
75337,22733,10,0
75337,47573,11,0
75337,30294,12,0
75339,35894,1,1
75339,33000,2,1
75339,8236,3,1
75339,21195,4,1
75339,45229,5,0
75339,42265,6,0
75339,10246,7,0
75339,31846,8,0
75339,1,9,0
75339,19828,10,0
75339,30664,11,0
75339,8571,12,1
75339,9434,13,0
75364,24852,1,1
75364,31981,2,1
75364,42265,3,1
75364,32465,4,1
75364,29987,5,1
75364,35108,6,1
75364,13198,7,1
75364,25407,8,0
75439,3330,1,1
75439,14633,2,1
75439,17191,3,0
75439,44632,4,1
75439,34448,5,1
75439,31447,6,0
75439,932,7,1
75439,25917,8,0
75439,36076,9,0
75439,46049,10,1
75439,3283,11,1
75464,13176,1,1
75464,27845,2,1
75464,45066,3,1
75464,42265,4,1
75464,2322,5,1
75464,37003,6,1
75464,3951,7,1
75464,39977,8,1
75464,43352,9,1
75464,27344,10,0
75464,22963,11,0
75464,20995,12,1
75464,33232,13,0
75464,2611,14,0
75464,44731,15,0
75464,34745,16,0
75464,49044,17,0
75464,30192,18,0
75464,39468,19,0
75464,23822,20,0
75464,49583,21,0
75464,16560,22,0
75464,18243,23,0
75464,36375,24,0
75464,35302,25,0
75464,39619,26,0
75471,33720,1,0
75471,26553,2,1
75471,33768,3,1
75471,21903,4,1
75471,35561,5,0
75603,19982,1,0
75603,42421,2,0
75603,21903,3,1
75603,18370,4,0
75622,42811,1,0
75622,45211,2,0
75622,12206,3,0
75622,37654,4,0
75622,31683,5,1
75622,21386,6,0
75622,33379,7,0
75622,44014,8,0
75622,10492,9,0
75622,7189,10,0
75622,34111,11,0
75622,6441,12,1
75622,47937,13,0
75622,48246,14,0
75655,28204,1,1
75655,1463,2,1
75655,36606,3,1
75655,17807,4,1
75655,43504,5,1
75655,36410,6,1
75655,4960,7,0
75655,24561,8,1
75655,16797,9,1
75655,17131,10,0
75655,13176,11,1
75655,6046,12,1
75655,34969,13,1
75655,38383,14,1
75655,10006,15,0
75655,32655,16,1
75655,31100,17,1
75655,13380,18,1
75655,18150,19,1
75655,45007,20,1
75655,30391,21,1
75655,19990,22,1
75659,33026,1,1
75659,9362,2,1
75659,34063,3,1
75659,46586,4,1
75687,12341,1,1
75687,17976,2,0
75687,33000,3,1
75706,31759,1,1
75706,11759,2,1
