Country;Code;Date;Stringency_Index
Sri Lanka;LKA;2020-09-29;26.85
Sri Lanka;LKA;2020-09-30;26.85
Sri Lanka;LKA;2020-10-01;26.85
Sri Lanka;LKA;2020-10-02;26.85
Sri Lanka;LKA;2020-10-03;26.85
Sri Lanka;LKA;2020-10-04;26.85
Sri Lanka;LKA;2020-10-05;34.26
Sri Lanka;LKA;2020-10-06;34.26
Sri Lanka;LKA;2020-10-07;34.26
Sri Lanka;LKA;2020-10-08;34.26
Sri Lanka;LKA;2020-10-09;34.26
Sri Lanka;LKA;2020-10-10;34.26
Sri Lanka;LKA;2020-10-11;34.26
Sri Lanka;LKA;2020-10-12;34.26
Sri Lanka;LKA;2020-10-13;34.26
Sri Lanka;LKA;2020-10-14;34.26
Sri Lanka;LKA;2020-10-15;34.26
Sri Lanka;LKA;2020-10-16;34.26
Sri Lanka;LKA;2020-10-17;34.26
Sri Lanka;LKA;2020-10-18;34.26
Sri Lanka;LKA;2020-10-19;34.26
Sri Lanka;LKA;2020-10-20;34.26
Sri Lanka;LKA;2020-10-21;34.26
Sri Lanka;LKA;2020-10-22;34.26
Sri Lanka;LKA;2020-10-23;34.26
Sri Lanka;LKA;2020-10-24;34.26
Sri Lanka;LKA;2020-10-25;34.26
Sri Lanka;LKA;2020-10-26;34.26
Sri Lanka;LKA;2020-10-27;34.26
Sri Lanka;LKA;2020-10-28;34.26
Sri Lanka;LKA;2020-10-29;34.26
Sri Lanka;LKA;2020-10-30;34.26
Sri Lanka;LKA;2020-10-31;34.26
Sri Lanka;LKA;2020-11-01;34.26
Sri Lanka;LKA;2020-11-02;55.09
Sri Lanka;LKA;2020-11-03;55.09
Sri Lanka;LKA;2020-11-04;55.09
Sri Lanka;LKA;2020-11-05;55.09
Sri Lanka;LKA;2020-11-06;55.09
Sri Lanka;LKA;2020-11-07;55.09
Sri Lanka;LKA;2020-11-08;55.09
Sri Lanka;LKA;2020-11-09;55.09
Sri Lanka;LKA;2020-11-10;55.09
Sri Lanka;LKA;2020-11-11;55.09
Sri Lanka;LKA;2020-11-12;55.09
Sri Lanka;LKA;2020-11-13;55.09
Sri Lanka;LKA;2020-11-14;55.09
Sri Lanka;LKA;2020-11-15;55.09
Sri Lanka;LKA;2020-11-16;47.69
Sri Lanka;LKA;2020-11-17;49.54
Sri Lanka;LKA;2020-11-18;49.54
Sri Lanka;LKA;2020-11-19;49.54
Sri Lanka;LKA;2020-11-20;49.54
Sri Lanka;LKA;2020-11-21;49.54
Sri Lanka;LKA;2020-11-22;49.54
Sri Lanka;LKA;2020-11-23;49.54
Sri Lanka;LKA;2020-11-24;49.54
Sri Lanka;LKA;2020-11-25;49.54
Sri Lanka;LKA;2020-11-26;49.54
Sri Lanka;LKA;2020-11-27;49.54
Sri Lanka;LKA;2020-11-28;49.54
Sri Lanka;LKA;2020-11-29;49.54
Sri Lanka;LKA;2020-11-30;49.54
Sri Lanka;LKA;2020-12-01;49.54
Sri Lanka;LKA;2020-12-02;49.54
Sri Lanka;LKA;2020-12-03;49.54
Sri Lanka;LKA;2020-12-04;49.54
Sri Lanka;LKA;2020-12-05;49.54
Sri Lanka;LKA;2020-12-06;49.54
Sri Lanka;LKA;2020-12-07;49.54
Sri Lanka;LKA;2020-12-08;49.54
Sri Lanka;LKA;2020-12-09;49.54
Sri Lanka;LKA;2020-12-10;49.54
Sri Lanka;LKA;2020-12-11;49.54
Sri Lanka;LKA;2020-12-12;49.54
Sri Lanka;LKA;2020-12-13;49.54
Sri Lanka;LKA;2020-12-14;75.46
Sri Lanka;LKA;2020-12-15;75.46
Sri Lanka;LKA;2020-12-16;75.46
Sri Lanka;LKA;2020-12-17;75.46
Sri Lanka;LKA;2020-12-18;75.46
Sri Lanka;LKA;2020-12-19;75.46
Sri Lanka;LKA;2020-12-20;75.46
Sri Lanka;LKA;2020-12-21;75.46
Sri Lanka;LKA;2020-12-22;78.24
Sri Lanka;LKA;2020-12-23;78.24
Sri Lanka;LKA;2020-12-24;78.24
Sri Lanka;LKA;2020-12-25;78.24
Sri Lanka;LKA;2020-12-26;78.24
Sri Lanka;LKA;2020-12-27;78.24
Sri Lanka;LKA;2020-12-28;78.24
Sri Lanka;LKA;2020-12-29;78.24
Sri Lanka;LKA;2020-12-30;78.24
Sri Lanka;LKA;2020-12-31;78.24
Sri Lanka;LKA;2021-01-01;78.24
Sri Lanka;LKA;2021-01-02;78.24
Sri Lanka;LKA;2021-01-03;78.24
Sudan;SDN;2020-01-01;0.0
Sudan;SDN;2020-01-02;0.0
Sudan;SDN;2020-01-03;0.0
Sudan;SDN;2020-01-04;0.0
Sudan;SDN;2020-01-05;0.0
Sudan;SDN;2020-01-06;0.0
Sudan;SDN;2020-01-07;0.0
Sudan;SDN;2020-01-08;0.0
Sudan;SDN;2020-01-09;0.0
Sudan;SDN;2020-01-10;0.0
Sudan;SDN;2020-01-11;0.0
Sudan;SDN;2020-01-12;0.0
Sudan;SDN;2020-01-13;0.0
Sudan;SDN;2020-01-14;0.0
Sudan;SDN;2020-01-15;0.0
Sudan;SDN;2020-01-16;0.0
Sudan;SDN;2020-01-17;0.0
Sudan;SDN;2020-01-18;0.0
Sudan;SDN;2020-01-19;0.0
Sudan;SDN;2020-01-20;0.0
Sudan;SDN;2020-01-21;0.0
Sudan;SDN;2020-01-22;0.0
Sudan;SDN;2020-01-23;0.0
Sudan;SDN;2020-01-24;0.0
Sudan;SDN;2020-01-25;0.0
Sudan;SDN;2020-01-26;0.0
Sudan;SDN;2020-01-27;0.0
Sudan;SDN;2020-01-28;5.56
Sudan;SDN;2020-01-29;5.56
Sudan;SDN;2020-01-30;5.56
Sudan;SDN;2020-01-31;5.56
Sudan;SDN;2020-02-01;5.56
Sudan;SDN;2020-02-02;5.56
Sudan;SDN;2020-02-03;5.56
Sudan;SDN;2020-02-04;5.56
Sudan;SDN;2020-02-05;5.56
Sudan;SDN;2020-02-06;5.56
Sudan;SDN;2020-02-07;5.56
Sudan;SDN;2020-02-08;5.56
Sudan;SDN;2020-02-09;5.56
Sudan;SDN;2020-02-10;5.56
Sudan;SDN;2020-02-11;5.56
Sudan;SDN;2020-02-12;5.56
Sudan;SDN;2020-02-13;5.56
Sudan;SDN;2020-02-14;5.56
Sudan;SDN;2020-02-15;5.56
Sudan;SDN;2020-02-16;5.56
Sudan;SDN;2020-02-17;5.56
Sudan;SDN;2020-02-18;5.56
Sudan;SDN;2020-02-19;5.56
Sudan;SDN;2020-02-20;5.56
Sudan;SDN;2020-02-21;5.56
Sudan;SDN;2020-02-22;5.56
Sudan;SDN;2020-02-23;5.56
Sudan;SDN;2020-02-24;5.56
Sudan;SDN;2020-02-25;5.56
Sudan;SDN;2020-02-26;5.56
Sudan;SDN;2020-02-27;5.56
Sudan;SDN;2020-02-28;5.56
Sudan;SDN;2020-02-29;5.56
Sudan;SDN;2020-03-01;5.56
Sudan;SDN;2020-03-02;5.56
Sudan;SDN;2020-03-03;5.56
Sudan;SDN;2020-03-04;5.56
Sudan;SDN;2020-03-05;5.56
Sudan;SDN;2020-03-06;5.56
Sudan;SDN;2020-03-07;5.56
Sudan;SDN;2020-03-08;5.56
Sudan;SDN;2020-03-09;5.56
Sudan;SDN;2020-03-10;5.56
Sudan;SDN;2020-03-11;5.56
Sudan;SDN;2020-03-12;5.56
Sudan;SDN;2020-03-13;11.11
Sudan;SDN;2020-03-14;45.37
Sudan;SDN;2020-03-15;45.37
Sudan;SDN;2020-03-16;56.48
Sudan;SDN;2020-03-17;56.48
Sudan;SDN;2020-03-18;56.48
Sudan;SDN;2020-03-19;56.48
Sudan;SDN;2020-03-20;56.48
Sudan;SDN;2020-03-21;56.48
Sudan;SDN;2020-03-22;56.48
Sudan;SDN;2020-03-23;65.74
Sudan;SDN;2020-03-24;65.74
Sudan;SDN;2020-03-25;65.74
Sudan;SDN;2020-03-26;76.85
Sudan;SDN;2020-03-27;76.85
Sudan;SDN;2020-03-28;76.85
Sudan;SDN;2020-03-29;76.85
Sudan;SDN;2020-03-30;76.85
Sudan;SDN;2020-03-31;76.85
Sudan;SDN;2020-04-01;76.85
Sudan;SDN;2020-04-02;76.85
Sudan;SDN;2020-04-03;76.85
Sudan;SDN;2020-04-04;76.85
Sudan;SDN;2020-04-05;76.85
Sudan;SDN;2020-04-06;76.85
Sudan;SDN;2020-04-07;76.85
Sudan;SDN;2020-04-08;76.85
Sudan;SDN;2020-04-09;76.85
Sudan;SDN;2020-04-10;76.85
Sudan;SDN;2020-04-11;76.85
Sudan;SDN;2020-04-12;76.85
Sudan;SDN;2020-04-13;79.63
Sudan;SDN;2020-04-14;79.63
Sudan;SDN;2020-04-15;79.63
Sudan;SDN;2020-04-16;79.63
Sudan;SDN;2020-04-17;79.63
Sudan;SDN;2020-04-18;87.04
Sudan;SDN;2020-04-19;87.04
Sudan;SDN;2020-04-20;87.04
Sudan;SDN;2020-04-21;87.04
Sudan;SDN;2020-04-22;87.04
Sudan;SDN;2020-04-23;87.04
Sudan;SDN;2020-04-24;87.04
Sudan;SDN;2020-04-25;87.04
Sudan;SDN;2020-04-26;87.04
Sudan;SDN;2020-04-27;87.04
Sudan;SDN;2020-04-28;87.04
Sudan;SDN;2020-04-29;87.04
Sudan;SDN;2020-04-30;87.04
Sudan;SDN;2020-05-01;87.04
Sudan;SDN;2020-05-02;87.04
Sudan;SDN;2020-05-03;87.04
Sudan;SDN;2020-05-04;87.04
Sudan;SDN;2020-05-05;87.04
Sudan;SDN;2020-05-06;87.04
Sudan;SDN;2020-05-07;87.04
Sudan;SDN;2020-05-08;87.04
Sudan;SDN;2020-05-09;87.04
Sudan;SDN;2020-05-10;87.04
Sudan;SDN;2020-05-11;87.04
Sudan;SDN;2020-05-12;87.04
Sudan;SDN;2020-05-13;87.04
Sudan;SDN;2020-05-14;87.04
Sudan;SDN;2020-05-15;87.04
Sudan;SDN;2020-05-16;87.04
Sudan;SDN;2020-05-17;87.04
Sudan;SDN;2020-05-18;87.04
Sudan;SDN;2020-05-19;87.04
Sudan;SDN;2020-05-20;87.04
Sudan;SDN;2020-05-21;87.04
Sudan;SDN;2020-05-22;87.04
Sudan;SDN;2020-05-23;87.04
Sudan;SDN;2020-05-24;87.04
Sudan;SDN;2020-05-25;87.04
Sudan;SDN;2020-05-26;87.04
Sudan;SDN;2020-05-27;87.04
Sudan;SDN;2020-05-28;87.04
Sudan;SDN;2020-05-29;91.67
Sudan;SDN;2020-05-30;91.67
Sudan;SDN;2020-05-31;91.67
Sudan;SDN;2020-06-01;91.67
Sudan;SDN;2020-06-02;91.67
Sudan;SDN;2020-06-03;91.67
Sudan;SDN;2020-06-04;91.67
Sudan;SDN;2020-06-05;91.67
Sudan;SDN;2020-06-06;91.67
Sudan;SDN;2020-06-07;91.67
Sudan;SDN;2020-06-08;91.67
Sudan;SDN;2020-06-09;91.67
Sudan;SDN;2020-06-10;91.67
Sudan;SDN;2020-06-11;91.67
Sudan;SDN;2020-06-12;84.26
Sudan;SDN;2020-06-13;84.26
Sudan;SDN;2020-06-14;84.26
Sudan;SDN;2020-06-15;84.26
Sudan;SDN;2020-06-16;84.26
Sudan;SDN;2020-06-17;84.26
Sudan;SDN;2020-06-18;84.26
Sudan;SDN;2020-06-19;84.26
Sudan;SDN;2020-06-20;84.26
Sudan;SDN;2020-06-21;84.26
Sudan;SDN;2020-06-22;84.26
Sudan;SDN;2020-06-23;84.26
Sudan;SDN;2020-06-24;84.26
Sudan;SDN;2020-06-25;84.26
Sudan;SDN;2020-06-26;84.26
Sudan;SDN;2020-06-27;84.26
Sudan;SDN;2020-06-28;84.26
Sudan;SDN;2020-06-29;84.26
Sudan;SDN;2020-06-30;84.26
Sudan;SDN;2020-07-01;84.26
Sudan;SDN;2020-07-02;84.26
Sudan;SDN;2020-07-03;84.26
Sudan;SDN;2020-07-04;84.26
Sudan;SDN;2020-07-05;84.26
Sudan;SDN;2020-07-06;84.26
Sudan;SDN;2020-07-07;84.26
Sudan;SDN;2020-07-08;74.07
Sudan;SDN;2020-07-09;74.07
Sudan;SDN;2020-07-10;74.07
Sudan;SDN;2020-07-11;74.07
Sudan;SDN;2020-07-12;74.07
Sudan;SDN;2020-07-13;71.3
Sudan;SDN;2020-07-14;71.3
Sudan;SDN;2020-07-15;71.3
Sudan;SDN;2020-07-16;71.3
Sudan;SDN;2020-07-17;71.3
Sudan;SDN;2020-07-18;71.3
Sudan;SDN;2020-07-19;71.3
Sudan;SDN;2020-07-20;71.3
Sudan;SDN;2020-07-21;71.3
Sudan;SDN;2020-07-22;71.3
Sudan;SDN;2020-07-23;71.3
Sudan;SDN;2020-07-24;71.3
Sudan;SDN;2020-07-25;71.3
Sudan;SDN;2020-07-26;71.3
Sudan;SDN;2020-07-27;71.3
Sudan;SDN;2020-07-28;71.3
Sudan;SDN;2020-07-29;71.3
Sudan;SDN;2020-07-30;71.3
Sudan;SDN;2020-07-31;71.3
Sudan;SDN;2020-08-01;71.3
Sudan;SDN;2020-08-02;71.3
Sudan;SDN;2020-08-03;71.3
Sudan;SDN;2020-08-04;71.3
Sudan;SDN;2020-08-05;69.91
Sudan;SDN;2020-08-06;69.91
Sudan;SDN;2020-08-07;69.91
Sudan;SDN;2020-08-08;69.91
Sudan;SDN;2020-08-09;69.91
Sudan;SDN;2020-08-10;69.91
Sudan;SDN;2020-08-11;69.91
Sudan;SDN;2020-08-12;69.91
Sudan;SDN;2020-08-13;69.91
Sudan;SDN;2020-08-14;69.91
Sudan;SDN;2020-08-15;69.91
Sudan;SDN;2020-08-16;69.91
Sudan;SDN;2020-08-17;69.91
Sudan;SDN;2020-08-18;69.91
Sudan;SDN;2020-08-19;75.46
Sudan;SDN;2020-08-20;75.46
Sudan;SDN;2020-08-21;75.46
Sudan;SDN;2020-08-22;75.46
Sudan;SDN;2020-08-23;75.46
Sudan;SDN;2020-08-24;75.46
Sudan;SDN;2020-08-25;75.46
Sudan;SDN;2020-08-26;75.46
Sudan;SDN;2020-08-27;75.46
Sudan;SDN;2020-08-28;75.46
Sudan;SDN;2020-08-29;75.46
Sudan;SDN;2020-08-30;75.46
Sudan;SDN;2020-08-31;75.46
Sudan;SDN;2020-09-01;62.96
Sudan;SDN;2020-09-02;62.96
Sudan;SDN;2020-09-03;62.96
Sudan;SDN;2020-09-04;62.96
Sudan;SDN;2020-09-05;62.96
Sudan;SDN;2020-09-06;62.96
Sudan;SDN;2020-09-07;62.96
Sudan;SDN;2020-09-08;68.52
Sudan;SDN;2020-09-09;68.52
Sudan;SDN;2020-09-10;68.52
Sudan;SDN;2020-09-11;62.96
Sudan;SDN;2020-09-12;62.96
Sudan;SDN;2020-09-13;62.96
Sudan;SDN;2020-09-14;62.96
Sudan;SDN;2020-09-15;62.96
Sudan;SDN;2020-09-16;62.96
Sudan;SDN;2020-09-17;62.96
Sudan;SDN;2020-09-18;62.96
Sudan;SDN;2020-09-19;57.41
Sudan;SDN;2020-09-20;57.41
Sudan;SDN;2020-09-21;57.41
Sudan;SDN;2020-09-22;57.41
Sudan;SDN;2020-09-23;57.41
Sudan;SDN;2020-09-24;57.41
Sudan;SDN;2020-09-25;53.7
Sudan;SDN;2020-09-26;51.85
Sudan;SDN;2020-09-27;51.85
Sudan;SDN;2020-09-28;51.85
Sudan;SDN;2020-09-29;51.85
Sudan;SDN;2020-09-30;51.85
Sudan;SDN;2020-10-01;51.85
Sudan;SDN;2020-10-02;51.85
Sudan;SDN;2020-10-03;51.85
Sudan;SDN;2020-10-04;51.85
Sudan;SDN;2020-10-05;51.85
Sudan;SDN;2020-10-06;51.85
Sudan;SDN;2020-10-07;51.85
Sudan;SDN;2020-10-08;51.85
Sudan;SDN;2020-10-09;46.3
Sudan;SDN;2020-10-10;46.3
Sudan;SDN;2020-10-11;42.59
Sudan;SDN;2020-10-12;42.59
Sudan;SDN;2020-10-13;42.59
Sudan;SDN;2020-10-14;42.59
Sudan;SDN;2020-10-15;42.59
Sudan;SDN;2020-10-16;42.59
Sudan;SDN;2020-10-17;42.59
Sudan;SDN;2020-10-18;42.59
Sudan;SDN;2020-10-19;34.26
Sudan;SDN;2020-10-20;34.26
Sudan;SDN;2020-10-21;34.26
Sudan;SDN;2020-10-22;34.26
Sudan;SDN;2020-10-23;34.26
Sudan;SDN;2020-10-24;34.26
Sudan;SDN;2020-10-25;34.26
Sudan;SDN;2020-10-26;34.26
Sudan;SDN;2020-10-27;34.26
Sudan;SDN;2020-10-28;34.26
Sudan;SDN;2020-10-29;34.26
Sudan;SDN;2020-10-30;34.26
Sudan;SDN;2020-10-31;34.26
Sudan;SDN;2020-11-01;34.26
Sudan;SDN;2020-11-02;34.26
Sudan;SDN;2020-11-03;28.7
Sudan;SDN;2020-11-04;28.7
Sudan;SDN;2020-11-05;28.7
Sudan;SDN;2020-11-06;28.7
Sudan;SDN;2020-11-07;28.7
Sudan;SDN;2020-11-08;28.7
Sudan;SDN;2020-11-09;28.7
Sudan;SDN;2020-11-10;28.7
Sudan;SDN;2020-11-11;28.7
Sudan;SDN;2020-11-12;28.7
Sudan;SDN;2020-11-13;28.7
Sudan;SDN;2020-11-14;28.7
Sudan;SDN;2020-11-15;28.7
Sudan;SDN;2020-11-16;28.7
Sudan;SDN;2020-11-17;28.7
Sudan;SDN;2020-11-18;28.7
Sudan;SDN;2020-11-19;28.7
Sudan;SDN;2020-11-20;28.7
Sudan;SDN;2020-11-21;28.7
Sudan;SDN;2020-11-22;28.7
Sudan;SDN;2020-11-23;28.7
Sudan;SDN;2020-11-25;28.7
Sudan;SDN;2020-11-26;28.7
Sudan;SDN;2020-11-27;28.7
Sudan;SDN;2020-11-28;28.7
Sudan;SDN;2020-11-29;28.7
Sudan;SDN;2020-11-30;28.7
Sudan;SDN;2020-12-01;28.7
Sudan;SDN;2020-12-02;28.7
Sudan;SDN;2020-12-03;28.7
Sudan;SDN;2020-12-04;28.7
Sudan;SDN;2020-12-05;28.7
Sudan;SDN;2020-12-06;28.7
Sudan;SDN;2020-12-07;28.7
Sudan;SDN;2020-12-08;26.85
Sudan;SDN;2020-12-09;26.85
Sudan;SDN;2020-12-10;26.85
Sudan;SDN;2020-12-11;26.85
Sudan;SDN;2020-12-12;26.85
Sudan;SDN;2020-12-13;26.85
Sudan;SDN;2020-12-14;26.85
Sudan;SDN;2020-12-15;21.3
Sudan;SDN;2020-12-16;21.3
Sudan;SDN;2020-12-17;21.3
Sudan;SDN;2020-12-18;21.3
Sudan;SDN;2020-12-19;21.3
Sudan;SDN;2020-12-20;21.3
Sudan;SDN;2020-12-21;21.3
Sudan;SDN;2020-12-22;23.15
Sudan;SDN;2020-12-23;28.7
Sudan;SDN;2020-12-24;28.7
Sudan;SDN;2020-12-25;28.7
Sudan;SDN;2020-12-26;28.7
Sudan;SDN;2020-12-27;28.7
Sudan;SDN;2020-12-28;28.7
Sudan;SDN;2020-12-29;28.7
Sudan;SDN;2020-12-30;28.7
Sudan;SDN;2020-12-31;28.7
Sudan;SDN;2021-01-01;28.7
Sudan;SDN;2021-01-02;28.7
Sudan;SDN;2021-01-03;28.7
Sudan;SDN;2021-01-04;28.7
Suriname;SUR;2020-01-01;0.0
Suriname;SUR;2020-01-02;0.0
Suriname;SUR;2020-01-03;0.0
Suriname;SUR;2020-01-04;0.0
Suriname;SUR;2020-01-05;0.0
Suriname;SUR;2020-01-06;0.0
Suriname;SUR;2020-01-07;0.0
Suriname;SUR;2020-01-08;0.0
Suriname;SUR;2020-01-09;0.0
Suriname;SUR;2020-01-10;0.0
Suriname;SUR;2020-01-11;0.0
Suriname;SUR;2020-01-12;0.0
Suriname;SUR;2020-01-13;0.0
Suriname;SUR;2020-01-14;0.0
Suriname;SUR;2020-01-15;0.0
Suriname;SUR;2020-01-16;0.0
Suriname;SUR;2020-01-17;0.0
Suriname;SUR;2020-01-18;0.0
Suriname;SUR;2020-01-19;0.0
Suriname;SUR;2020-01-20;0.0
Suriname;SUR;2020-01-21;0.0
Suriname;SUR;2020-01-22;0.0
Suriname;SUR;2020-01-23;0.0
Suriname;SUR;2020-01-24;0.0
Suriname;SUR;2020-01-25;0.0
Suriname;SUR;2020-01-26;0.0
Suriname;SUR;2020-01-27;0.0
Suriname;SUR;2020-01-28;0.0
Suriname;SUR;2020-01-29;0.0
Suriname;SUR;2020-01-30;0.0
Suriname;SUR;2020-01-31;0.0
Suriname;SUR;2020-02-01;0.0
Suriname;SUR;2020-02-02;0.0
Suriname;SUR;2020-02-03;0.0
Suriname;SUR;2020-02-04;0.0
Suriname;SUR;2020-02-05;0.0
Suriname;SUR;2020-02-06;0.0
Suriname;SUR;2020-02-07;0.0
Suriname;SUR;2020-02-08;0.0
Suriname;SUR;2020-02-09;0.0
Suriname;SUR;2020-02-10;0.0
Suriname;SUR;2020-02-11;0.0
Suriname;SUR;2020-02-12;0.0
Suriname;SUR;2020-02-13;0.0
Suriname;SUR;2020-02-14;0.0
Suriname;SUR;2020-02-15;0.0
Suriname;SUR;2020-02-16;0.0
Suriname;SUR;2020-02-17;0.0
Suriname;SUR;2020-02-18;0.0
Suriname;SUR;2020-02-19;0.0
Suriname;SUR;2020-02-20;0.0
Suriname;SUR;2020-02-21;0.0
Suriname;SUR;2020-02-22;0.0
Suriname;SUR;2020-02-23;0.0
Suriname;SUR;2020-02-24;0.0
Suriname;SUR;2020-02-25;0.0
Suriname;SUR;2020-02-26;0.0
Suriname;SUR;2020-02-27;0.0
Suriname;SUR;2020-02-28;0.0
Suriname;SUR;2020-02-29;0.0
Suriname;SUR;2020-03-01;0.0
Suriname;SUR;2020-03-02;0.0
Suriname;SUR;2020-03-03;0.0
Suriname;SUR;2020-03-04;0.0
Suriname;SUR;2020-03-05;0.0
Suriname;SUR;2020-03-06;0.0
Suriname;SUR;2020-03-07;0.0
Suriname;SUR;2020-03-08;0.0
Suriname;SUR;2020-03-09;0.0
Suriname;SUR;2020-03-10;0.0
Suriname;SUR;2020-03-11;0.0
Suriname;SUR;2020-03-12;0.0
Suriname;SUR;2020-03-13;11.11
Suriname;SUR;2020-03-14;33.33
Suriname;SUR;2020-03-15;33.33
Suriname;SUR;2020-03-16;52.78
Suriname;SUR;2020-03-17;52.78
Suriname;SUR;2020-03-18;52.78
Suriname;SUR;2020-03-19;52.78
Suriname;SUR;2020-03-20;52.78
Suriname;SUR;2020-03-21;52.78
Suriname;SUR;2020-03-22;52.78
Suriname;SUR;2020-03-23;52.78
Suriname;SUR;2020-03-24;52.78
Suriname;SUR;2020-03-25;52.78
Suriname;SUR;2020-03-26;52.78
Suriname;SUR;2020-03-27;52.78
Suriname;SUR;2020-03-28;71.3
Suriname;SUR;2020-03-29;71.3
Suriname;SUR;2020-03-30;71.3
Suriname;SUR;2020-03-31;71.3
Suriname;SUR;2020-04-01;71.3
Suriname;SUR;2020-04-02;71.3
Suriname;SUR;2020-04-03;71.3
Suriname;SUR;2020-04-04;71.3
Suriname;SUR;2020-04-05;71.3
Suriname;SUR;2020-04-06;82.41
Suriname;SUR;2020-04-07;82.41
Suriname;SUR;2020-04-08;82.41
Suriname;SUR;2020-04-09;82.41
Suriname;SUR;2020-04-10;82.41
Suriname;SUR;2020-04-11;82.41
Suriname;SUR;2020-04-12;82.41
Suriname;SUR;2020-04-13;82.41
Suriname;SUR;2020-04-14;82.41
Suriname;SUR;2020-04-15;82.41
Suriname;SUR;2020-04-16;82.41
Suriname;SUR;2020-04-17;82.41
Suriname;SUR;2020-04-18;82.41
Suriname;SUR;2020-04-19;82.41
Suriname;SUR;2020-04-20;82.41
Suriname;SUR;2020-04-21;82.41
Suriname;SUR;2020-04-22;82.41
Suriname;SUR;2020-04-23;82.41
Suriname;SUR;2020-04-24;82.41
Suriname;SUR;2020-04-25;82.41
Suriname;SUR;2020-04-26;82.41
Suriname;SUR;2020-04-27;82.41
Suriname;SUR;2020-04-28;82.41
Suriname;SUR;2020-04-29;82.41
Suriname;SUR;2020-04-30;82.41
Suriname;SUR;2020-05-01;82.41
Suriname;SUR;2020-05-02;82.41
Suriname;SUR;2020-05-03;82.41
Suriname;SUR;2020-05-04;82.41
Suriname;SUR;2020-05-05;82.41
Suriname;SUR;2020-05-06;82.41
Suriname;SUR;2020-05-07;82.41
Suriname;SUR;2020-05-08;82.41
Suriname;SUR;2020-05-09;82.41
Suriname;SUR;2020-05-10;79.63
Suriname;SUR;2020-05-11;79.63
Suriname;SUR;2020-05-12;79.63
Suriname;SUR;2020-05-13;79.63
Suriname;SUR;2020-05-14;79.63
Suriname;SUR;2020-05-15;79.63
Suriname;SUR;2020-05-16;79.63
Suriname;SUR;2020-05-17;79.63
Suriname;SUR;2020-05-18;79.63
Suriname;SUR;2020-05-19;79.63
Suriname;SUR;2020-05-20;74.07
Suriname;SUR;2020-05-21;74.07
Suriname;SUR;2020-05-22;74.07
Suriname;SUR;2020-05-23;74.07
Suriname;SUR;2020-05-24;70.37
Suriname;SUR;2020-05-25;70.37
Suriname;SUR;2020-05-26;72.22
Suriname;SUR;2020-05-27;72.22
Suriname;SUR;2020-05-28;72.22
Suriname;SUR;2020-05-29;72.22
Suriname;SUR;2020-05-30;69.44
Suriname;SUR;2020-05-31;77.78
Suriname;SUR;2020-06-01;77.78
Suriname;SUR;2020-06-02;77.78
Suriname;SUR;2020-06-03;77.78
Suriname;SUR;2020-06-04;93.52
Suriname;SUR;2020-06-05;93.52
Suriname;SUR;2020-06-06;93.52
Suriname;SUR;2020-06-07;93.52
Suriname;SUR;2020-06-08;93.52
Suriname;SUR;2020-06-09;93.52
Suriname;SUR;2020-06-10;93.52
Suriname;SUR;2020-06-11;93.52
Suriname;SUR;2020-06-12;93.52
Suriname;SUR;2020-06-13;93.52
Suriname;SUR;2020-06-14;93.52
Suriname;SUR;2020-06-15;93.52
Suriname;SUR;2020-06-16;93.52
Suriname;SUR;2020-06-17;93.52
Suriname;SUR;2020-06-18;93.52
Suriname;SUR;2020-06-19;93.52
Suriname;SUR;2020-06-20;93.52
Suriname;SUR;2020-06-21;81.48
Suriname;SUR;2020-06-22;81.48
Suriname;SUR;2020-06-23;81.48
Suriname;SUR;2020-06-24;81.48
Suriname;SUR;2020-06-25;81.48
Suriname;SUR;2020-06-26;81.48
Suriname;SUR;2020-06-27;81.48
Suriname;SUR;2020-06-28;81.48
Suriname;SUR;2020-06-29;81.48
Suriname;SUR;2020-06-30;81.48
Suriname;SUR;2020-07-01;81.48
Suriname;SUR;2020-07-02;81.48
Suriname;SUR;2020-07-03;81.48
Suriname;SUR;2020-07-04;81.48
Suriname;SUR;2020-07-05;89.81
Suriname;SUR;2020-07-06;86.11
Suriname;SUR;2020-07-07;86.11
Suriname;SUR;2020-07-08;86.11
Suriname;SUR;2020-07-09;86.11
Suriname;SUR;2020-07-10;86.11
Suriname;SUR;2020-07-11;86.11
Suriname;SUR;2020-07-12;86.11
Suriname;SUR;2020-07-13;86.11
Suriname;SUR;2020-07-14;86.11
Suriname;SUR;2020-07-15;86.11
Suriname;SUR;2020-07-16;86.11
Suriname;SUR;2020-07-17;86.11
Suriname;SUR;2020-07-18;86.11
Suriname;SUR;2020-07-19;86.11
Suriname;SUR;2020-07-20;86.11
Suriname;SUR;2020-07-21;83.33
Suriname;SUR;2020-07-22;83.33
Suriname;SUR;2020-07-23;83.33
Suriname;SUR;2020-07-24;83.33
Suriname;SUR;2020-07-25;83.33
Suriname;SUR;2020-07-26;81.48
Suriname;SUR;2020-07-27;75.93
Suriname;SUR;2020-07-28;75.93
Suriname;SUR;2020-07-29;75.93
Suriname;SUR;2020-07-30;75.93
Suriname;SUR;2020-07-31;75.93
Suriname;SUR;2020-08-01;75.93
Suriname;SUR;2020-08-02;75.93
Suriname;SUR;2020-08-03;75.93
Suriname;SUR;2020-08-04;75.93
Suriname;SUR;2020-08-05;75.93
